Area;Regione;prov;Cap;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4;2021_1;2021_2;2021_3;2021_4;2022_1;2022_2;2022_3;2022_4;2023_1;2023_2;2023_3;2023_4;2024_1;2024_2;2024_3;2024_4
Nord Ovest;Liguria;GE;cap;818,57;902,73;740,19;1129,34;669,45;756,41;653,26;817,04;773,05;677,79;498,76;669,02;552,86;570,62;482,35;706,24;534,04;541,34;418,41;725,1;602,69;660,42;585,72;657,99;613,22;685,49;521,18;659,93;523,59;707,97;468,44;777,83;782,62;794,71;769,97;784,21;622,94;547,01;589,24;999,36;785,48;909,9;787,65;930,45;778,14;855,7;695,29;956,6;744,59;761,92;621,44;873,32;775,41;909,54;781,89;1039,34
Nord Ovest;Liguria;GE;NonCap;441,39;556,59;429,07;592,8;410,09;418,91;316,63;409,72;310,01;327,54;284,28;379,43;294,68;367,67;276,87;353,39;418,65;334,23;309,89;430,46;384,66;415,19;471,82;425,48;376,69;429,95;500,82;524,32;370,67;544,87;416,04;505,82;388,42;471,72;564,44;543,87;374,79;425,01;395,61;629,05;480,99;709,23;585,86;678,52;601,62;647,54;504,74;709,72;492,03;577,92;587,16;794,02;496,62;570,92;462,76;670,17
Nord Ovest;Liguria;IM;cap;98,37;131,25;84;117,5;54;51,5;35,5;41,5;53,5;62;59,64;56;26,95;39,5;68;47,64;41,46;51;39,19;48;53;46;43,12;54,92;42,98;54,39;33,47;46,74;45,87;44,5;25;49,64;47,17;60,35;43,69;51,09;34,33;37;40,85;67,25;50,4;47,67;64,51;63,33;45,11;84,5;63,83;66,18;44,43;65,4;67,83;74,67;66,81;52,83;47,9;94,58
Nord Ovest;Liguria;IM;NonCap;299,26;332,59;283,4;397,82;306,35;331,09;238,59;253,3;226,82;269,47;277,77;284,92;234,18;346,35;254;252,4;253,83;300,13;266,82;287,49;246,55;305,3;327,58;318,88;241,71;320,36;247,05;345,14;263,65;302,23;311,5;368,25;291,78;319,14;278,89;437,92;244,9;206,56;323,75;432,87;370,67;429,37;432,12;496,56;396,15;499,13;422,1;477,66;391,09;472,66;408,18;432,99;369,49;420,22;405,9;469,27
Nord Ovest;Liguria;SP;cap;77,5;96;53,5;139,99;88,64;90,34;105,06;75,65;60;68,5;44;69,5;34,7;54,84;47,62;86,79;55,5;58,06;44,74;64,68;70;98;49,93;72,08;66,25;96,7;52,99;57,51;53,5;78,54;57,5;71,95;81,61;80,51;82,5;63,42;83,03;40,26;48,55;99,24;70,75;105,03;80,1;135,35;124,33;121,33;102,83;113,78;75,86;95,05;106,35;101,91;58,6;105,46;65,5;120
Nord Ovest;Liguria;SP;NonCap;116,33;202,92;176,34;226,4;134,76;160,18;128,89;208,53;123,36;170,95;160;203,91;124,08;149,15;106,75;107,23;250,05;102,21;166,03;151,52;116,02;144,8;117,39;139,82;120,33;189,54;168,95;208,56;149,49;180,55;147,99;178,75;193,99;167,69;156,11;161,1;120,3;126,5;147,66;196,72;164,79;234,41;173,07;201,9;211,71;234,64;212,87;177,1;178,7;168,62;137,38;201,56;147,22;176,43;153,32;240,78
Nord Ovest;Liguria;SV;cap;97;105,99;89;106,75;99,67;106,82;43,5;54,5;40,5;80,33;51,5;58;51,17;53;49,52;42,24;55,33;57;54,13;38,88;50;63;55;48,37;60,88;67,5;68;73,77;100,17;62,83;62,71;230,93;56,09;66,21;81,55;115,67;60,23;53;65,83;78,17;65,42;98,25;90,42;89;56,83;82,9;70,95;83,09;72;88,99;82,32;71,08;63,25;75,51;68,14;132,51
Nord Ovest;Liguria;SV;NonCap;646,96;722,21;695,65;821,74;498,69;793,02;574,52;602,35;438,5;543,86;576,42;559,69;499,61;429,41;421,57;482,05;382,92;533,13;425,81;520,75;457,61;638,91;522,45;664,65;524,94;591,91;578,49;697,91;444,75;624,22;578,24;609,27;544,09;648,91;584,6;656,16;358,52;358,55;581,78;786,79;699,08;878,57;895,86;994,9;726,08;1042,57;739,2;879,93;701,52;887,79;710,08;834,43;628,65;778,58;657,12;835,28
Nord Ovest;Lombardia;BG;cap;313,93;412,14;296,39;434,08;338,2;280,16;204,6;373,16;249,61;268,41;229,76;272,63;222,28;282,63;271,78;322,5;243,04;278,88;269,99;346,44;254,83;419,16;306,63;407,83;269,78;342,94;295,91;374,68;300,43;356,33;296,3;484,91;338,49;377,19;291,64;456,16;246,51;249,27;885,67;574,86;457,35;499,87;476,69;509,95;440,91;626,81;366,11;509,63;427,6;439,81;417,98;433,31;389,76;541,43;384,03;724,71
Nord Ovest;Lombardia;BG;NonCap;2425,45;2774,15;2216,13;3352,49;1984,68;2070,99;1694,88;2226,7;1668,98;2003,69;1588,24;2054,28;1584,86;1737,13;1581,55;2094,23;1687,69;1936,87;1836,58;2291,03;1988,16;2361,14;2169,5;2736,19;2029,17;2655,05;1996,71;2635,09;2091,03;2538,16;2256,12;3147,41;2419,32;2631,23;2322,74;2958,72;1811,97;1961,22;2590,47;3519,46;2901,12;3496,93;2884,9;3982,28;3172,41;3723,19;2953,81;3753,75;2793,77;3041,56;2659,73;3710,06;2641,83;3325,56;2758,53;4156,9
Nord Ovest;Lombardia;BS;cap;490,54;500,56;408,62;453,77;325,87;516,05;317,41;440,96;331,74;311,76;316,41;344,25;363,41;308,08;248,95;400,82;297,28;370,93;367,3;466,14;338,99;707,51;427,91;496,53;375,59;508,17;422,46;534,85;414;564,73;359,87;551,54;587,36;544,8;471,84;572,02;353,55;364,51;428,07;621,27;704,03;682,61;544,08;651,9;575,4;719,05;584,03;682,11;562,43;535,25;438,68;649,44;640,92;551,13;516,73;645,85
Nord Ovest;Lombardia;BS;NonCap;2197,25;2682,56;2156,92;2894,12;1624,83;1794,45;1558,25;1929,04;1477,8;1658,53;1445,93;1739,8;1425,52;1532,3;1415,72;1757,59;1402,52;1755,13;1560,34;1963,68;1708,9;2205,41;1866,26;2399,59;1974,42;2400,08;1987,94;2496,46;2064,49;2404,36;2122,53;2666,66;2220,26;2625,45;2104,83;2795,64;1781,78;1887,41;2400,74;3375,3;2611,91;3394,13;2837,41;3545,03;2817,98;3482,95;2864,32;3257,69;2516,34;2747,25;2434,16;3127,13;2343,73;2682,71;2437,68;3246,47
Nord Ovest;Lombardia;CO;cap;194,63;249,51;174,6;245,94;185,81;173,53;128,66;156,29;151,2;139,52;79,94;129,07;127,8;131,4;134,48;170,16;152,66;166,01;118,46;220,86;183,86;186,99;163,02;187,42;193,86;195,92;158,1;205,95;169,26;210,51;160,83;274,92;190,8;221,03;176,35;190,41;149,02;110,97;198,98;238,46;227,1;233,44;193,3;317,49;242,16;316,85;259,28;270,14;251,4;249,99;232,06;303,44;287,87;319,89;236,23;314,1
Nord Ovest;Lombardia;CO;NonCap;1106,25;1288,68;1053,15;1448,57;899,87;1034,9;739,15;1074,62;767,63;941,34;729,27;935,81;740,83;791,03;743,68;995,45;763,09;936,74;752,6;1057,95;888,74;1201,73;999,16;1214,69;871,01;1093;938,43;1295,72;982,64;1185,62;1086,63;1375,83;1067,15;1240,61;1068,79;1434,97;793,85;928,54;1172,22;1474,46;1233,61;1628,97;1366,49;1694,05;1415,15;1729,96;1319,45;1675,63;1238,13;1430,66;1239,85;1533,07;1144,44;1399,81;1331,2;1702,56
Nord Ovest;Lombardia;CR;cap;154,33;189,34;146,91;247,24;125,39;240,51;92,26;141,7;135,53;104,47;97,41;161,44;113,75;140,91;99,75;203,34;91,83;119,06;109,38;194,28;158,26;159,65;165,33;149,65;129,47;186;125,46;169,57;124,36;172,17;133,13;213,03;170,79;189,24;163,58;186,16;116,13;116,95;129,58;240,05;218,48;312,16;198,13;255,31;192,92;237,16;185,25;233,56;193,59;201,13;160,92;229,72;171,15;208,05;187,96;242,24
Nord Ovest;Lombardia;CR;NonCap;557,91;655,11;569,54;699,01;481,6;505,67;376,45;499,19;327,57;485,85;340,03;407,98;376,73;410,01;364,6;459,7;321,6;463,5;369,67;450,68;460,23;501,88;411,62;596,24;490,59;519,9;493,31;641,09;454,52;557,1;484,31;571,54;483,5;656,6;490,94;632,74;409,19;435,91;556,92;702,11;675,37;811,05;750,74;788,27;679,28;868,1;714,34;756,9;632,36;730,24;636,44;791,04;562,35;788,69;603,64;900,83
Nord Ovest;Lombardia;LC;cap;67,42;110,02;154,25;107,84;109,34;125,81;77,75;109,94;104,71;100,33;47;130,92;81;86,72;71,17;113,16;68,25;68,34;54,75;99,16;83,7;97,19;90,5;130,45;76,3;78,03;80;100,77;91,36;105,92;95,54;139,83;138,42;104,37;120,11;117,76;94,6;78,75;85,19;139,2;113,51;148,86;117,63;167,64;113,49;248,86;106;186,66;146,8;127,41;112,75;225,74;117,55;147,84;91,41;202,03
Nord Ovest;Lombardia;LC;NonCap;599,81;699,29;590,84;786,15;598,39;638,92;413,86;584,4;395,12;471,32;431,49;560,49;438,73;421,37;467,27;530,46;381,14;492;436,23;610,63;479,57;582,42;515,26;649,14;478,5;613,05;512,72;646,39;504,31;598,48;478,98;711,23;571,56;622,3;522;808,33;436,85;502,4;617,93;922,87;743,94;931,11;765,89;957,1;788,67;956,7;730,58;959,38;746,59;720,75;710,62;882,57;665,13;789,44;626,67;875,72
Nord Ovest;Lombardia;LO;cap;93,86;114,5;83,78;116,83;104,5;77,16;69,66;98,32;57;72,68;64,75;113,11;89,96;86,5;75,45;71,56;94,69;112,65;74,42;94,95;105,33;123,06;113,4;156,46;120,33;141,17;80,3;174,28;102;140,17;105;175,45;122,23;173,46;130,29;145,75;101,5;114,75;117,83;178,7;138,75;176,68;136,17;224,66;187,5;197,04;132,71;156,94;148,37;183,5;134,79;181,25;126,5;163,5;130,63;141,87
Nord Ovest;Lombardia;LO;NonCap;450,77;552,18;444,79;491,66;327,27;357,56;257,66;324,18;276,87;337,59;248,89;287,64;277,9;314,67;269,53;321,31;272,18;354,31;262,8;373,84;305,72;384,13;342,54;409,26;349,39;492,74;360,73;446,74;369,31;485,38;358,31;491,61;434,35;444,82;402,29;477,56;329,6;343,5;448,85;596,9;518,12;607,18;529,77;636,27;602,78;644,48;526,03;665,54;535,18;547,61;447,21;671,76;430,86;607,36;490,56;636,12
Nord Ovest;Lombardia;MI;cap;2107,49;2804,9;2082,45;2714,91;1767,25;2022,96;1633,49;2391,33;1877,5;2406,17;1312,35;2450,3;2037,93;2368,73;1631,94;2700,87;2040,82;2271,02;2510,52;3572,64;2346,02;2835,4;2377,95;3386,62;2292,86;2802,76;2563,75;3522,6;2356,1;3498,43;2296,3;3352,77;2755,57;4157,94;2493,49;4024,01;2139,72;2656,2;2314,87;3532,77;2786,5;3890,49;2997,93;4151,75;3983,94;3916,3;2552,19;4018,05;3039,84;3357,88;2627,33;3966,64;2850,54;2931,99;2234,8;4233,35
Nord Ovest;Lombardia;MI;NonCap;6759,03;8556,36;6383,44;9251,56;6020,14;6546,65;4767,78;6303,04;4837,33;5766,55;4249,82;5891,5;4892,2;5527,03;4709,19;6236,36;5041,6;6350,51;5013,92;6923,34;5625,94;7494,14;5826,38;8455,65;6364,02;7901,58;6038,47;8685,78;6606,32;8063,26;6176,62;9295,46;6948,32;8475,88;6467,09;9030,92;6051,62;6693,71;6802,9;9972,32;8585,38;10879,96;8407,29;10832,31;9330,29;10722,49;8529,08;10642,93;8448,61;9481,78;7660,24;10448,78;7408,03;9765,05;7533,19;11105,42
Nord Ovest;Lombardia;MN;cap;77;137,25;91,24;157,72;62,83;83,55;47,72;115,9;60;59,25;43,67;57,87;46,5;47,27;80,21;65,47;54,5;84,59;72,22;78,84;71,52;98,93;79,84;95,55;83,01;139,17;104,66;116,24;72,76;97,43;66,5;112,44;116,08;116,95;81,33;104,48;151,33;87,84;227,5;165,88;107,95;162,42;143,77;212;114,75;150,15;142,26;128,21;149,5;181,25;96,03;140,58;137,31;121,04;109,99;152,15
Nord Ovest;Lombardia;MN;NonCap;561,31;706,77;628,75;718,88;434,81;405,81;448,66;496,56;370,67;440,26;322,91;478,85;354,29;411,46;346,28;475,84;369,77;462,62;441,93;616,29;482,85;645,91;559,76;586,18;520,7;592,38;582,1;637,95;555,71;595,22;606,65;673,89;550,61;666,17;657,71;746,82;526,28;536,85;611,32;837,14;679,42;850,01;851,02;949,03;844,69;956,79;885,48;991,68;716,39;834,54;800,84;942,96;678,41;846,13;750,29;909,57
Nord Ovest;Lombardia;PV;cap;151,67;175,99;131,87;191,76;112,86;99,67;78,75;129,55;178,48;176,49;125,83;149,49;114,16;143,1;126,35;124,06;106,99;128,14;147,37;189,15;133,92;165,12;112,85;141,57;125,87;140,39;109,31;146,97;124,93;161,99;143,59;220,88;145,5;178,3;138,75;172,52;138;128,33;139,32;265,18;184,77;189,5;156,67;215,55;173,51;220,15;141,84;186,3;163,92;167,14;152,44;200,35;116,87;173,53;153,92;241,3
Nord Ovest;Lombardia;PV;NonCap;1100,2;1184,42;989,98;1298,12;681,32;928,79;675,86;859,88;621,55;763,42;596,81;639,96;661,93;673,58;550,21;796,95;589,91;749,32;699,98;772,05;706,73;905,08;758,68;878,59;771,02;970,04;796,36;894,44;821,88;962,66;776,73;1151,55;858,08;1056,73;829,73;1075,89;721,93;748,29;1006,7;1229,37;1110,98;1420,9;1119,53;1354,58;1164,69;1386,62;1137,51;1475,35;1172,71;1299,56;1025,49;1433,26;1162,27;1391,94;1085,13;1512,91
Nord Ovest;Lombardia;SO;cap;45,5;60,2;47;71,75;36,63;29;26,24;51,18;78,63;37;38;49,5;45,5;69,33;39,98;58,5;43,25;63,31;38,18;116,47;29,11;47,66;44,5;50;37,81;54,78;44,02;69,48;37;40,83;44;65,63;48,92;56,13;40,25;56,77;43,33;21;39,61;86,21;78,19;72,37;67,91;77,85;44,78;53,99;67,8;109,03;60,89;69,03;49,5;65,53;35,5;38,47;49,32;137,01
Nord Ovest;Lombardia;SO;NonCap;239,22;351,49;252,69;415,11;204,75;191,87;124;220,89;164,23;186,57;151,6;246,51;169,25;158;171,83;239,99;162,43;214,44;147,48;247,54;181,57;243,64;288,31;294,45;176,11;203,53;196,25;268,02;184,75;234,57;175,76;287,12;182,84;262,31;167,36;367,54;184,37;178,24;300,83;363;304,92;334,19;298,48;423,35;336,72;352,79;252,47;469,59;281,2;317,76;282,69;433,23;250,9;299,49;282,65;393,93
Nord Ovest;Lombardia;VA;cap;175,39;221,75;146,17;246,33;162,5;169,57;132,23;152,97;124,83;138,11;128,87;146,9;115,33;164,68;136,3;211,28;115,01;163,29;114,5;153,97;116,52;200,82;148,33;228,44;158,5;229,95;138,99;185,8;164,71;215,93;125,27;194,93;202,98;209,29;150,74;228,91;166,59;160,71;183,43;252,83;189,18;251,03;207,2;269,6;221,47;245,03;204,06;255,45;199,89;221,76;213,12;362,14;266,58;271,2;174;263,33
Nord Ovest;Lombardia;VA;NonCap;1796,76;2186;1678,14;2551,55;1576,94;1736,78;1374,14;1674,93;1305,38;1554,11;1211,46;1624,43;1165,74;1557,43;1329,65;1696,32;1260,4;1547,76;1387,55;1777,82;1510,67;1876,27;1685,61;2148,16;1649,96;1995,12;1545,23;2194,69;1652,07;2133,36;1723,71;2279,51;1764,02;2027,98;1733,82;2326,82;1522,2;1539,27;1892,44;2349,23;2090,81;2603,02;2227,01;2819,99;2363,55;2860,41;2333,29;2770,08;2384,3;2396,39;2144,96;2632,26;1913,69;2449,88;2182,77;2627,32
Nord Ovest;Piemonte;AL;cap;183,04;147,13;121,99;227,3;122,25;146,58;117,75;132,84;103,72;131;97,66;114,01;105,98;92,26;79,17;115,92;97,45;130,21;99,83;164,75;105,5;121,76;122,03;134,74;137,68;162,11;116,54;121,89;140,78;149,51;120,67;154,27;146,34;161,37;151,47;157,8;161;101,5;138,01;229,33;159,82;180,42;125,76;198,9;195,08;222,16;155,05;209,68;164,12;182,39;162;201,33;175,06;205,91;179,81;211,61
Nord Ovest;Piemonte;AL;NonCap;417,46;573,93;444,8;751,46;366,17;419,07;348,56;389,82;420,75;348,03;310,29;383,22;356,04;385,83;247,85;428,94;315,42;347,84;291,21;457,49;365,02;396,67;402,06;459,46;358,96;461,08;411,91;498,21;416,14;381,79;374,53;474,23;376,26;455,65;454,61;536,08;377;365,37;505,23;595,64;546,92;683,1;517,55;713,48;562,48;657,63;550,28;769,76;522,42;615,17;477,63;699,71;564,06;675,29;519,68;677,94
Nord Ovest;Piemonte;AT;cap;167,75;197,5;108;214,04;154;124,34;76,97;141;136,67;104,02;84,83;122,59;117,39;127,5;97,68;106,11;75,03;108,8;103,67;116,83;116,25;143,34;176,58;138,53;113,98;105,61;130,65;141,38;142;121,5;119,34;155,34;134,83;158,17;116,5;134,7;94,5;93,5;155,01;161,5;117;138,39;157,6;163;202,92;169,35;137,34;178,88;152,42;164,94;117,67;153,5;170,24;137,72;116,42;191,65
Nord Ovest;Piemonte;AT;NonCap;136,75;136,76;102,76;142,9;111,41;99,99;99,04;124,01;89,81;87,86;85,84;101,85;79,36;110,58;104,07;100,74;109,44;116,5;115,34;123,17;116,42;128,64;109,18;125,17;146,67;148,12;112,47;154,16;129,91;146,32;143,45;154,15;136;117,83;160,35;155,09;120,24;121,23;160,52;176,72;149,56;202,21;181,78;260,89;190,24;203,31;197,35;222,41;195,78;175,95;144,96;181,6;154,53;174,82;174,16;222,4
Nord Ovest;Piemonte;BI;cap;111,4;91,39;67,56;114,72;53,17;64,18;46,13;65,67;52,83;58,7;64;53,8;72,1;66,16;33,75;59,69;47,79;67,5;68,67;76,35;85,68;88,32;74;89,06;63,87;97,92;76,33;82,17;89,5;67;71,7;135,33;87,67;87,3;68,5;105,19;93,58;50,4;101,84;114,94;116,66;102,33;115,16;133,25;107,25;146,25;85,85;155,5;93,58;116,24;107,31;127,2;141,02;141,5;94,48;135,26
Nord Ovest;Piemonte;BI;NonCap;197,85;198,87;159,22;231,22;148,21;157,41;129,4;156,35;133,71;171,53;124,16;158,02;160,43;152,73;101;150,01;119,49;150,45;134,22;173,43;148,85;189,17;199,59;210,31;183,61;200,41;188,5;253,73;168,18;236,59;188,17;243,97;193,34;242,09;198,15;264,29;151,71;144,17;230,42;266,78;255,65;284,98;250,88;317,24;287,02;318,59;253,7;376,59;283,6;289,21;237,66;385,35;290,19;294,07;259,24;386,15
Nord Ovest;Piemonte;CN;cap;135,36;161,01;173,61;335,07;152,5;124;134,73;191,36;78,5;97,33;103,22;142,66;80,83;97,7;94,75;108,7;84,46;103,88;70,58;112,82;71,06;111,66;120,83;121,86;98,32;100,61;107,92;144,26;96,13;101,39;92,77;146,74;116,85;99,77;143,87;138,47;94,4;80,43;98,21;141,48;121,59;171,65;120,12;151,71;106,28;155;123,06;145,17;115,83;128,86;72,78;169,83;86;126,16;128,92;177,52
Nord Ovest;Piemonte;CN;NonCap;914,05;1187,35;1012,93;1458,59;815,41;868,8;832,9;1003,19;742,4;746,31;710,24;872,14;724,82;694,65;630,15;826,17;652,81;703,65;623,05;925,8;703,21;940,24;763,01;1065,85;846,1;996,59;875,3;1071,19;838,33;920,16;838,94;1122,19;842,6;966,77;898,26;1266,75;762,69;769,93;1006,88;1270,18;1112,69;1285,47;1156,25;1486,59;1125,02;1344,74;1142,1;1390,93;1016,93;1182,73;974,92;1405,49;880,64;1128,39;983,72;1461,57
Nord Ovest;Piemonte;NO;cap;217,79;269,14;203,58;286,01;184,48;159,18;149,06;186,67;139,84;150,76;135,88;155,73;178,61;178,64;144,33;163,88;158,38;183,51;124;203,35;188,86;263,87;272,48;277,1;223,42;249,28;207,32;242,19;208,71;263,43;208,63;286,95;244,02;262,3;202,92;267,1;185,6;242,18;239,44;303,79;321,5;363,87;257,24;329,85;299,14;360,21;280,65;384,41;335,81;339,95;227,6;325,42;240,27;351,22;290,98;344,4
Nord Ovest;Piemonte;NO;NonCap;455,94;537,42;472,21;526,11;385,2;410,79;373,33;429,76;314,99;346,74;333,14;316,81;271,23;348,64;291,47;352,86;270,7;385,35;357,21;433,4;360,45;494,79;355,81;476,81;440,5;470,38;378,25;614,32;403,63;555,68;404,24;583,06;506,68;614,1;482,71;592,34;417,38;416,97;512,92;738,43;645,21;779,32;667,74;804,27;634,59;849,41;668,9;767,22;657,56;682,97;567,72;781,46;616,31;679,68;612,51;747,93
Nord Ovest;Piemonte;TO;cap;1180,93;1427,82;951,28;1609,88;1230,43;1161,43;871,17;1172,31;919,29;1466,59;895,1;1191,2;937,48;1042,62;692,57;1113,01;906,35;1144,44;793,77;1180,65;1151,66;1301,65;887,49;1533,44;1128,9;1394,3;985,25;1376,23;1086,23;1329,61;951,5;1770,86;1194,82;1463,84;983,64;1543,79;1024,7;999,48;1111,2;1693,13;1474,1;1753,71;1196,21;1684,75;1483,33;1616,53;1257,5;1976,95;1370,31;1638,35;1202,25;1724,58;1311,61;1548,97;1164,84;1909,92
Nord Ovest;Piemonte;TO;NonCap;2824,2;3532,78;2768,85;3939,95;2381;2671,18;2070,85;2846,17;2037,47;2543,83;1912,72;2582,76;2023,49;2498,42;1865,02;2640,73;1935,49;2545,49;2174,05;2803,69;2298,54;2993,3;2554,49;3386,34;2540,9;3060,45;2524,75;3561,42;2658,49;3266,87;2665,97;3802,1;2662,38;3353,17;2768,69;3555,69;2413,26;2366,95;2856,04;3963,4;3342,09;4362,82;3468,23;4658,68;3622,89;4225,89;3539,39;4573,15;3288,69;3699,95;2836,72;4217,64;2882,63;3639,49;2991,61;4148,06
Nord Ovest;Piemonte;VB;cap;54,67;81,86;55,5;90,67;56,57;58,12;34,46;63,42;59,32;55,15;38,42;41,11;48,55;47,03;38,17;52,17;37,63;50,8;51,17;83,25;65;55,98;79,97;58,17;65,27;66;50,34;65,5;50,83;66;67;86,72;68,24;56;78,05;68,87;49,57;63,35;143,84;92,61;88,97;97,75;77,89;87,9;117,83;123,92;109,5;119,67;103,17;80,79;90,22;84,55;90,17;66,11;59,68;154,88
Nord Ovest;Piemonte;VB;NonCap;204,21;274,91;187,63;256,89;171,13;162,07;165,35;196,37;161,07;175,83;157,07;211,59;152,33;162,91;123,76;165,22;154,37;173,88;168,45;211,44;175,18;209,83;162,43;182,87;136,61;196,22;196,74;206,96;170,01;222,78;150,9;285,41;198,6;219,43;203,16;249,88;146,01;168,02;238,39;264,22;256,5;312,54;267,45;360,26;302,36;327,65;272,68;319,17;245,34;309,66;212,59;298,66;195,91;240,6;239,23;294,27
Nord Ovest;Piemonte;VC;cap;80,84;106,17;68,17;94,77;61,05;73,17;44,18;50,62;51,75;68;54,88;61,71;62,57;54,5;58,33;56,8;52,96;60,03;70,78;65,33;89,6;81,91;102,72;65,71;80,8;87,53;76,05;79,96;75,33;81,75;79,83;78;74,5;106,77;76,79;126,63;85,91;86,5;70,72;109,92;82,5;138,5;80,83;135,33;106,92;112;90,5;211,61;98,5;113,02;106,21;133,33;110,37;116,33;61,96;111,39
Nord Ovest;Piemonte;VC;NonCap;168,18;200,4;158,99;245,64;124,81;160,86;130,64;157,05;135,95;145,34;115,09;127,53;128,7;152,11;134,44;161,06;114,27;160,67;151,01;190,08;138,39;154,47;129,5;199,45;172,43;183,92;181,87;158,69;175,31;228,09;198,95;222,02;175,54;207,48;174,7;284,46;149,39;143,71;231,47;284,23;254,5;317,67;256,36;310,81;239,14;319,87;284,27;326,77;251,07;250,93;238,12;326,19;237,02;294,59;283,7;346,68
Nord Ovest;Valle d'Aosta;AO;cap;47,5;61,5;52,33;80,8;55,33;39,11;78,5;94,67;46,34;97;71,75;91,13;73,66;91,5;43,17;57,5;49,17;39;32,44;80,94;57,5;68,5;56,41;85,72;81;75,5;61,68;65,17;53,01;53,17;53,02;76,93;57,3;61,5;52;66,35;39,5;49,83;88;71,49;64,08;68,11;44,74;108,17;62,45;171,98;59,2;116,75;64,3;74;63,51;78;87,25;91,5;78,5;88,59
Nord Ovest;Valle d'Aosta;AO;NonCap;233,71;274,06;213,93;318,48;206,1;219,24;198,25;240,04;150,79;249,99;171,69;218,67;132,77;161,97;151,56;261,5;163,7;215,87;149,99;214,23;198,66;347,88;264,54;249,92;167,85;228,92;147,64;496,15;172,95;237,58;188,8;317,99;344,54;280,12;256,41;333,05;169,1;197;221,65;405,07;274,87;291,86;253,25;400,71;294,82;359,79;293,55;416,65;267,22;308,24;259,48;374,58;230,7;309,85;240,11;354,42
Nord Est;Emilia-Romagna;BO;cap;560,28;632,24;433,66;790,25;506,7;563,28;439,16;676,9;532,55;560,02;386,63;546,05;539,63;643,96;506,44;732,48;491,5;594,57;465,97;700,56;550,19;783,44;584,36;943,84;628,86;700,91;587,21;595,93;608,64;760,99;662,33;898,45;703,49;844,73;713,29;999,25;674,2;662,65;607,31;906,81;793,78;978,16;788,14;1228,79;896,54;1105,97;740,95;1019,37;753,73;816,39;799,73;861,85;661,06;930,5;711,66;887,17
Nord Est;Emilia-Romagna;BO;NonCap;1277,04;1693,47;1339,26;1855,51;1120,73;1134,06;1053,85;1346,76;952,82;1239,88;1000,51;1229,1;1029,74;1187,74;1058,92;1505,18;1048,71;1382,44;1148,78;1493,45;1201,94;1667,35;1285,87;1628,51;1254,89;1582,4;1399,62;1642,86;1306,86;1676,86;1523,82;1996,21;1468,1;1706,08;1533,22;1826,11;1211,44;1663,48;1543,71;2106,77;1680,22;2372,71;1967,81;2793,33;1932,38;2535,28;1851,6;2361,11;1596,4;1997,36;1780,96;2241,34;1393,27;1944,2;1717,49;2458,52
Nord Est;Emilia-Romagna;FE;cap;252,99;297,13;268,53;312,55;225,22;249,56;164,78;193,65;171,73;186,92;170,67;199,24;191,68;169,88;153,52;202,71;159,7;199,34;175,51;243,95;235,49;266,98;259,95;258,5;220,14;311,68;255,96;278,32;234,22;300,41;274,93;374,56;266,35;442,69;292,83;351,26;368,54;324,72;264,31;310,61;313,53;389,2;309,66;431,76;334,29;393,6;347,69;408,46;306,3;343,37;339,22;407,67;274,89;365,11;316,47;403,81
Nord Est;Emilia-Romagna;FE;NonCap;376,52;426,71;382,08;447,47;237,69;247,7;248,37;285,3;205,81;228,89;195,75;234,95;218,79;203,37;190,57;238,48;179,04;250,33;205,66;280,42;249,04;325,68;297,47;334,85;284,82;331,32;306,83;347,67;318,41;380,25;325,4;428,43;321,75;436,2;329,36;462,07;303,58;305,71;332,36;499,42;449,57;571,67;534,09;659,86;468,58;606,16;533,37;611,67;453,83;541,04;459,75;634,84;453,56;554,96;489,28;630,98
Nord Est;Emilia-Romagna;FO;cap;225,14;269,46;212,26;303,07;189,62;209,19;165,67;223,57;144,54;184,98;159,19;186,98;146,74;161,95;169,94;193,61;120,44;194,88;168,65;180,07;182,04;230,03;208,54;231,32;202,97;217,15;180,59;256,74;227,05;233;213,2;268,86;215,54;294,96;259,7;277,71;206,72;219,37;217,19;352,16;255,02;383,24;273,36;416,74;324,82;374,89;265,75;343,79;281,42;291,85;277,15;334,6;219,37;275,78;299,83;342,98
Nord Est;Emilia-Romagna;FO;NonCap;486,8;535,99;539,02;698;381,3;433,65;362,05;432,83;330,99;354,08;266,75;338,37;285,63;327,16;313,17;347,24;287,04;396,27;355,37;427,52;320,48;488,99;364,11;514;348,3;490,1;400,38;545,06;384,49;567,57;493,21;631,68;599,18;565,4;492,8;650,96;391,43;494,71;450,05;713,97;550,3;641,06;630,47;808,98;576,73;798,17;637,69;728,01;516,13;490,08;479,46;672,84;450,3;601,23;567,18;725,99
