Area;Regione;prov;Cap;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4;2021_1;2021_2;2021_3;2021_4;2022_1;2022_2;2022_3;2022_4;2023_1;2023_2;2023_3;2023_4;2024_1;2024_2;2024_3;2024_4
Centro;Toscana;PI;NonCap;107,19;144,32;80,34;111,87;78,48;96;76,53;83,34;83,01;68,22;53,9;80,5;69,09;63,11;68,96;81,32;67,33;125,4;58,05;105,49;82,02;94,5;93,58;135,35;97,43;141,71;85,29;117,02;94,33;132;106,44;148,27;110;119,61;121,52;164,95;98,51;106,9;146,15;253,74;178,82;235,17;233,96;296,03;241,24;347,57;228,53;284,67;209,2;204,51;191,84;213,43;154,24;197,42;182,7;226,49
Centro;Toscana;PO;cap;36,29;40,47;38,89;72,9;21,37;28,6;25,61;33,77;23,3;34,39;18,16;29,72;31,79;32,06;19,2;25,52;22,14;45,77;21,7;41,19;31,59;50,97;27,62;59,52;46,57;47,96;54,9;50,8;35,42;44,24;47,96;63,04;44,33;40,26;44,9;89,37;53,44;55,15;46,19;75,68;76,95;115,71;96,89;151,45;112,49;126,76;83,27;94,47;70,33;100,54;84,99;71,1;85,02;86,54;76,42;101,13
Centro;Toscana;PO;NonCap;9,54;16,28;7,25;8,51;4,36;10,83;8;5;8;8,36;6,33;5,75;9,47;8,37;5,33;8,5;12,78;7,69;7;10,94;10,26;10;5,41;15,83;16;6,41;10;15,28;11;9,01;12,17;26,13;9,25;15,92;10,56;19,5;14,33;6,66;20,02;28;25,42;27,53;30,94;27,17;37,17;27,5;12;27,33;24,73;25,09;22,33;24,2;27,16;29,73;17;40,5
Centro;Toscana;PT;cap;15,38;18,51;5,67;17,27;10,12;19,46;10,5;11,33;12,5;6;9,5;8,33;8;6,67;14,46;8,25;6,36;10,5;11,02;10,33;18,34;16,98;5,79;33,04;14,33;12,83;19,83;22,01;14,69;15,83;23;13,83;10;11,89;18,8;28,38;17,67;18;29,22;26,66;36,75;30,17;31,29;32;31,06;52,33;31,26;44,99;27,59;43,29;44,6;29,88;35,59;54,19;33,5;54,58
Centro;Toscana;PT;NonCap;22,72;35,74;22,33;20,74;33,71;21,85;17,39;23,66;12,76;29,4;15,86;21,07;8,55;17;14,46;26,39;22,84;25,5;27,91;22,8;18;23,71;31,6;24,82;24,43;19,85;21,61;29,42;25,72;36,14;21,56;28,99;38,35;28,64;37,22;31,21;27,83;15,54;52,75;74,67;45,47;79,63;68,19;89,43;59,8;101,86;76,89;79,94;69,81;56,25;79,15;83,59;61,27;78,97;64,08;111,45
Centro;Toscana;SI;cap;11,02;18,64;15,13;13;7,18;7,51;8;15,14;16,33;14,76;12,7;11,14;11,67;16,87;11,6;12,83;17,81;25,63;7,64;41,7;11,05;16,73;18,17;14,84;14,27;13,1;8,31;15,71;9,36;8;16,23;18,67;14,74;14,32;27,25;10,66;9,03;15,13;15,43;26,66;14,5;12,9;12,85;18,41;16;19,03;11,37;21,7;37;27,02;22,75;35,5;16,73;30,65;32;32,06
Centro;Toscana;SI;NonCap;60,87;71,45;62,6;71,29;75,13;76,34;53,95;47,79;59,54;63,01;64,71;74,94;58,85;55,76;38,91;69,89;63,32;62,91;49,56;65,93;48,72;73,17;47,42;66,06;71,23;47,93;74,07;69,2;70;77,95;78,05;113,28;82,64;88,12;59,7;94,79;56,53;46,69;69,48;81,47;80,34;138,87;116,15;131,81;136,19;111,12;112,77;118,58;107,05;117,78;92,37;125,5;105,56;147,57;106,87;160,85
Centro;Umbria;PG;cap;43,71;53,64;40;61,95;40,18;32,88;27,58;30,25;33,01;42,19;23,3;40,02;29,5;42,8;25,91;50,13;39,64;31,14;34,58;47,78;33,77;51,1;63,34;38,66;48,35;37,96;45,77;43,71;39,1;53,53;54,6;60,95;56,44;64,93;45,08;46,19;31,65;28,76;58,81;58,8;69,14;103,98;101,3;114,78;114,08;141,11;98,95;147,81;86,51;96,92;122,4;125,36;107,68;107,52;121,21;144,27
Centro;Umbria;PG;NonCap;114,04;127,7;113,93;150,79;105,98;86,11;98,67;132,26;74,51;115,43;86,8;91,84;77,36;87,46;84,87;97,55;92,01;122,39;108,77;125,08;96,93;125,79;101,44;140,68;125,97;119,14;119,44;136,32;125,52;133,02;135,14;168,32;111,39;127,55;144,89;156,8;117,2;108,65;166,6;215,96;200,14;312,17;270,43;299,25;287,41;405,19;282,88;346,05;271,68;327,38;256,67;331,37;259,53;310,61;280,69;339,8
Centro;Umbria;TR;cap;47,5;30,16;34,35;39;35,16;30,03;23,12;34,24;18;32,63;17,67;44,37;25,5;18,13;20;18,29;18,79;17,5;9;28;18,25;27,08;22,5;16,23;30,5;13;11;16,81;21;23,5;25,31;21;15,27;28,67;24,52;24,48;16,62;21,77;30,67;59,01;54,73;85,58;80,02;70,55;88,12;88,23;76,27;83,99;68,97;71,34;59,88;77,84;66,08;70,13;66,75;101,04
Centro;Umbria;TR;NonCap;42,06;39,83;42,79;45,2;31,27;47,13;34,2;28;36,89;29,86;26,67;48,67;31,72;37,32;27,82;33,64;25,65;26,83;31,59;41,91;28,59;29,88;28,02;45,54;18,5;49,62;55,49;54,84;44,47;37,12;42;52,11;33,67;45,73;39,37;38,36;31,56;30,54;46,51;61,25;59,84;106,82;91,29;111,17;77,82;84,29;86,48;85,93;72,15;93,12;79,67;100,23;78,2;81,32;70,33;87,83
Sud;Abruzzo;AQ;cap;12,51;7;26,75;6,5;6,25;12,8;16;19,5;4;18,36;8,5;11,67;16,83;10,67;21,5;9,34;15,99;13,8;15,51;22,07;24,95;22,75;21;29,88;27,1;36,86;39,5;35,29;26,14;40,04;36,6;39,74;35,62;37,93;36,7;37,96;36,61;63,76;56,69;64,2;45,77;70,74;40,37;48,41;48;63,08;43,89;54,8;59,47;56,45;45,39;79,82;42,83;65,64;122,55;77,62
Sud;Abruzzo;AQ;NonCap;93,42;86,15;60,84;134,43;64,53;85,06;66,83;103,21;60,79;74,33;87,62;92,95;54,42;60,37;56,5;78,07;45,09;47,57;56,44;86,53;75,78;65,95;55;99,89;62,41;77,49;71,7;98,98;80,62;66,82;73,22;107,36;58,41;89,88;80,72;107,48;53,3;77,67;142,55;164,57;118,7;131,43;160,73;202,12;138,23;153,63;146,05;218,31;148,35;156,26;134,3;190,91;127,99;184,02;151,17;229,23
Sud;Abruzzo;CH;cap;6,3;21;17,75;27,74;20,81;13,67;10,64;17,28;9,39;10;8,99;11,47;6,5;9,25;8,15;12,07;11;15;13,57;10;9,5;15,82;7,33;17,32;15,13;14,51;6,5;17,25;10;16,83;14,7;11,4;10,17;8;15,33;18,21;9;6,59;14;8,13;16,26;22,47;12;14,77;30,22;20,27;18;30,41;24,41;27,17;22,26;43,25;60,81;18,59;52;34,76
Sud;Abruzzo;CH;NonCap;73,88;77,74;80,92;103,82;67,86;77,23;91,11;75,28;48,92;75,66;63,5;77,36;46,5;50,78;61,79;87,95;45,28;61,45;52,8;67,35;60,16;59,52;72,81;81,58;61,95;69,33;58,75;106,33;80,24;87,02;111,06;132,66;81,32;67,69;81,51;104,47;63,78;68,09;120,2;144,73;86,16;145,98;159,32;185,89;122,88;153,98;150,4;161,51;145,96;150,83;139,55;181,76;141,21;188,18;157,89;222,76
Sud;Abruzzo;PE;cap;23,83;54,86;19,61;36,8;25,44;22,94;30,23;21,03;9,24;19;22;22,4;14,29;10,69;12,21;15,46;21,73;18,78;14,72;13,93;20,5;24,32;21,09;15,14;13,56;23;11,3;31,67;17,24;26,85;22,33;30,19;29,5;32,19;13,56;42,69;21,99;26,77;27;37,37;41,64;57,45;58;77,72;48,49;53,35;36,5;54,03;73,91;54,55;52,92;52,27;45;61,82;47,5;70,87
Sud;Abruzzo;PE;NonCap;53,3;50,71;40,47;56,33;33,03;41,49;24,76;39,82;33,84;35,59;38,11;32,11;22,55;37;26,88;30,9;18;26,12;40,11;34,62;26;32,17;43,33;39,31;23,81;25,67;29,04;48;35,08;33,5;48,22;50,74;40,29;49,51;42,28;53;32,5;28,22;42,77;56,31;53,31;55;60,03;78,58;77,34;80,6;73,5;71,25;88,51;72,71;59,34;84,5;78,85;84,5;77,5;85,83
Sud;Abruzzo;TE;cap;18;23,78;17;22,98;15,33;13,2;20;15,2;23;21,14;25,88;16,16;28,74;26,13;14;22,17;13,15;18,55;9,42;24,22;10,07;38,74;8,5;15;14,96;16,7;29;16,72;15;23,54;12;16,07;17,51;13,5;14,53;31,04;60;19,96;12,33;37;29,12;31,16;42,06;42,06;51,22;67;38;52,38;40,67;34;34;33;19,25;31,06;27,17;77,63
Sud;Abruzzo;TE;NonCap;110,48;158,94;83,26;143,8;110;91,7;90,65;118,03;75,58;79,41;83,68;103,92;100,7;84,29;83,5;84,19;67,49;80,3;96,71;81,77;101,19;122,47;84,51;85,61;85,37;100,31;102,29;112,67;101,39;133,45;104,74;146,3;96,45;110,96;125,72;167,4;79,79;87,17;130,07;181,58;159,72;218,7;178,46;216,38;168,62;232,02;170,87;208,6;142,87;183,54;181,55;203,74;166,95;217,13;191,9;341
Sud;Basilicata;MT;cap;10,07;14,22;4,17;19,97;14,09;10,54;6;9,5;24;13,5;7,66;19,92;12,11;11,49;12,25;14,77;20,6;16,77;15,45;25,03;15,21;16,63;9,57;22,28;13,84;21,27;13;33,66;17,26;12,74;9,87;19,75;15,67;23,3;8,84;16,97;17,07;14,67;20,1;19,03;33,38;38,94;22,01;33;28,26;56,79;21,26;52,91;32,51;48,54;28,07;36,54;29,79;28,33;36,08;30,96
Sud;Basilicata;MT;NonCap;27,63;48,13;43,75;64,43;32,15;48,99;22,5;36,59;45,27;38,97;45,83;47,37;23,62;37,4;41,64;31,4;34,57;27,28;37,87;41,6;35,34;31,04;46;40,02;47,06;28,8;31,5;43,7;32,48;42,42;40,69;54,52;42,68;42,51;48,25;54,61;38,23;37,56;52,61;46,02;43,56;78,91;66,31;65,58;44,13;72,17;64,19;67,86;51,62;45,14;40,07;63,56;53,96;54,77;55,15;57,59
Sud;Basilicata;PZ;cap;6,79;9,66;8,08;18,58;6,57;19,39;7,55;10,56;8,66;8,26;13,04;7;13,55;9,49;5,74;10,55;7,84;8,12;11,11;11,2;15,12;11,67;13,76;9,16;14,15;14,05;9,02;18,24;15,1;13,1;10,57;16,78;10,25;13,36;14,91;19,94;7;8,53;8,79;13,84;30,09;30,92;35,19;39,14;40,22;59,33;35,39;36,31;31,3;35,29;40,71;45,29;34,05;44,56;43,2;45,73
Sud;Basilicata;PZ;NonCap;80,95;96,16;88,67;134,57;91,1;95,76;81,22;103,98;77,99;95,01;93,55;100,1;62,66;87;73,61;107,82;69,65;92,59;93,11;108,67;113,46;94,54;101,83;107,55;77,83;95,15;120,17;146,26;80,6;97,05;105,41;115,84;94,72;98,79;117,22;127,35;71,88;61,02;135,57;125,58;104,88;143,25;124,02;174,7;132,09;155,22;177,3;182,5;116,99;118,59;146,34;175,04;140,17;145,24;138,26;175,93
Sud;Calabria;CS;cap;22,9;18,2;13,1;18,79;10,4;11,2;18,1;10,14;14;13;16,09;20,38;11;21;19,22;17,87;17,73;28,08;12;15,58;15;23,41;14,37;23,08;17,24;37,28;17,42;30,7;20;10;12,7;14,59;19,08;15,63;19;24,39;15,13;14,97;22,12;21,52;25,33;26,22;27,72;20,08;27,83;56,1;14,13;32,15;23,42;18,2;22,79;36,92;26,3;25,3;21,25;25,49
Sud;Calabria;CS;NonCap;156,81;188,63;163,9;210,21;121,57;145,07;135,87;158,45;90,88;128,28;113,13;173,49;118,55;130,22;166,84;139,15;121,27;112,47;142,94;130,59;126,03;116,21;149,69;151,79;147,56;140,53;147,92;183,95;159,83;176,33;187,48;184,16;163,42;165,03;187,48;183,63;113,46;93,96;206,61;215,53;156,92;182,13;238,32;231,25;191,04;224,49;211,48;254,6;199,52;229,23;210,74;267,13;199,48;237,04;225,38;286,9
Sud;Calabria;CZ;cap;24,04;22,08;29,19;35,65;20,32;18,55;7,9;30,95;14,77;13,08;5;16,03;13,24;10,26;8,27;13,33;21,65;10,51;7,67;11;19;11,55;15,02;24,22;25,51;32,59;19,16;19,99;28,25;27,08;59,75;12,4;16,27;20,75;14,1;30,62;16,08;3,07;17,51;28,09;21,69;30,83;18,16;27,05;34,65;46,54;24,74;37,86;23,22;33,05;26,27;27,11;38,11;27,79;31,28;44,14
Sud;Calabria;CZ;NonCap;55,63;44,65;63,2;69,08;45,52;51,6;73,25;56,7;46,65;44,49;67,46;57,56;35,13;49,31;51,93;57,69;38,5;41,13;47,54;51,2;41,78;65,49;56,13;51,25;37,2;55,87;60,65;74;56,83;47,29;69,15;67,94;56,51;56,65;60,19;57,49;39,79;36,79;92;81,93;49,2;77,13;101,96;88,42;66,19;82,73;109,77;101,92;92,22;87,07;96,33;100,21;76,22;79,95;96,81;108,45
Sud;Calabria;KR;cap;12,94;6;6;6;9;6,18;6,08;2,84;7;10,14;6;10,5;6,74;4;4,67;8,83;9,3;5;4;10;9;9,35;14;5,5;8,67;2,96;7;19;18,83;8;4,1;3;7;11,93;24;20,58;6;5,67;14;8,57;8,8;12,38;9,1;9,17;15,67;14,92;11,67;7,66;9;9;9,13;18;7;8,05;7;9
Sud;Calabria;KR;NonCap;15,92;24;18;29,03;26,4;9,53;19,41;19;18,13;12,5;18;17,53;16,5;17,06;15,72;11,94;10;10;26;14;15,5;16;22,03;16;14;18;18,65;16;27,94;17,28;17,94;27,86;18,75;20,8;24,46;21,5;19,25;15;24,88;32;19,5;15,5;26;29,11;23,84;26;32,95;31;19,74;36,39;26,34;41;36,86;19,6;23;25
Sud;Calabria;RC;cap;29,2;48,5;16,67;12,7;16,25;31,23;24,39;27;12,5;14,75;8;23,31;23,2;17,5;11,76;20,67;16;25,17;27,77;21,75;27,8;13;13,1;16;17,5;21;16,54;19,75;24,88;17,58;9,28;15,58;16;18,61;20,91;29,77;6,25;17,05;18,9;13,8;21,6;33,25;40,23;22,7;25,32;43,42;25,38;29,4;23,25;19,08;21,41;30,17;18,5;28,8;28,59;52,5
Sud;Calabria;RC;NonCap;27,33;34,65;34,75;42,09;25,94;35,47;21,5;30,5;23,58;21,42;36,3;35,44;18,5;22,07;33,16;29,35;24,08;30,4;35,19;28,09;14,5;20,5;19,28;39,78;36,96;25;39,87;28,34;36,34;31,25;33,88;49,88;27,96;26,34;26,13;31,72;30,2;20,22;39,88;28,66;37;34,54;39,57;51,54;34,01;45,25;43,37;64,83;44,31;47,95;40,45;54,5;43,96;34,12;61,97;65,17
Sud;Calabria;VV;cap;5,75;15;2;1;0;4;3,5;6,67;2;5;1,75;6,71;6;10;2,5;1;0,94;4;2;4;4;6,56;11,09;5,75;7;9;1,5;6;6;2;4,04;4,83;5;10;3,8;11,52;3;3;8;8;11,83;10,33;9;11;4;11;5;2,83;6;7,33;9,6;5;8;9;7,67;3
