Area;Regione;prov;Cap;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4;2021_1;2021_2;2021_3;2021_4;2022_1;2022_2;2022_3;2022_4;2023_1;2023_2;2023_3;2023_4;2024_1;2024_2;2024_3;2024_4
Sud;Molise;CB;cap;140,49;142,03;115,22;148,36;86,2;83,93;85,82;82,88;78,18;80,29;49,08;66,51;79,45;68,52;90,93;123,46;101,04;79,51;79,09;97,34;97,7;138,94;105,27;111,23;89,2;114,45;102,61;113,75;92,3;121,37;117,79;115,65;95,34;108,92;105,47;125,33;109,16;70,85;112,7;155,93;151,26;136,55;111,28;170,2;164,2;161,56;123,95;157,6;129,81;137;116,51;150,5;136,71;129,49;114,71;146,96
Sud;Molise;CB;NonCap;461,03;439,04;469,81;422,82;289,38;353,95;343,25;363,32;309,59;305,93;243,83;301,22;256,94;288,86;292,23;328,17;269,04;303,39;264,84;321,8;269,09;299,59;300,7;348,65;242,1;354,6;361,5;316,02;259,22;351,04;328,59;389,6;279,13;352,78;341,76;416,58;230,57;212,48;381,05;463,83;362,94;499,05;471,17;585,03;490,78;578,62;505,07;525,61;424,3;498,64;475,25;534,25;459,78;519,04;461,57;665,67
Sud;Molise;IS;cap;40,67;49,75;34,95;59,11;29,83;35,75;28,21;40,98;30,48;30,83;31,56;24,72;28,9;18;20,61;35;50,16;28,11;18,5;29,58;17,24;25,65;26,94;33,99;33,44;25,5;29,07;43,6;37,58;27,17;37,1;48,5;30,9;35,76;36,26;52;26,59;25;27,83;50,04;25,02;38,05;45,08;39,72;49,01;59,33;35;42,6;32;38,33;33,89;53,19;29,83;52,16;39,14;40
Sud;Molise;IS;NonCap;88,29;103,64;76,72;126,78;64,79;64,19;80,44;87,21;63,57;64,15;59,18;95,32;87,72;73,51;110,71;124,69;85,4;82,96;77,68;71,79;68,12;71,19;91,93;87,35;62,38;76,58;72,42;73,14;66,13;84,71;62,4;85,02;57,09;106,23;75,7;108,54;61,22;56,97;100,73;108,93;81,6;114,57;108,34;157,92;115,3;148,73;108,46;165,61;134,5;106,85;119,13;131,02;116,74;118,97;112,86;161,41
Sud;Puglia;BA;cap;658,79;862,15;605,46;769,57;535,98;595,87;418,04;445,24;539,15;671,79;550,19;598,77;558,46;509,76;561,83;533,16;580,59;729,35;563,93;647,32;597,69;764,31;647,25;744,31;686,81;791,1;687,9;1004,97;777,41;902,76;729,42;1095,36;820,69;914,57;719,63;992,13;660,48;665,99;807,15;1013,35;1000,78;1089,58;899,78;1195,06;1136,91;1644,32;1054,71;1413,46;986,8;1182,05;888,47;1190,6;907,17;1091,36;1039,67;2425,19
Sud;Puglia;BA;NonCap;2494,97;2997,58;2484,46;2967,65;2126,62;2258,21;1837,65;2088,19;1930;1973,35;1696,53;2007,47;1973,57;2039,73;1784,87;2218,24;1926,06;2154,14;1941,95;2350,62;2423,15;2674,38;2166,61;2696,03;2514,95;2815,15;2288,8;2988,17;2616,28;2867,08;2383,04;3007,72;2702,35;3054,37;2651,69;3065,99;2457,66;2142,93;2711;3408,68;3092,39;3920,15;3146,33;4190,28;3600,44;4652,11;3251,16;3905,75;3139,1;3409,71;2823,45;3778,24;2883,15;3399,55;2922,1;4703,91
Sud;Puglia;BR;cap;245,05;264,17;209,05;211,95;174,44;155,08;122,25;144,49;145,99;142,62;156,8;125,92;121,42;153,25;115,81;166,39;117,68;146,21;136,65;173,17;214,24;185,41;156,48;159,13;173,52;191,5;137,5;213,75;157,01;176,74;180,86;186,17;188,7;175,72;191,27;220,13;173,52;140,81;201,01;217,63;219,86;231,77;235,35;224,59;224,09;280,82;237,75;232,97;211,05;234,75;211,14;263,92;224,7;231,49;180,83;232,97
Sud;Puglia;BR;NonCap;593,82;618,42;468,93;624,98;418,36;468,2;446,73;436,35;421,06;422,22;411,03;425,61;469,84;431,94;411,18;518,34;386,31;440,15;460,96;524,31;487,19;581,71;528;570,48;546,05;642,11;558,58;644,86;572,7;670,55;573,47;669,77;582,16;692,41;573,75;780,6;518,93;407,29;693,82;814,53;714,8;921,29;758,72;1004,75;931,34;1001,53;870,19;916,54;804,34;881,19;760,17;854,23;743,03;834,64;690,74;860,95
Sud;Puglia;FG;cap;379,93;376,59;244,57;317,15;243,85;239,6;165,68;259,42;243,01;299,04;161,45;188,78;252,93;307,61;282,89;288,74;251,09;318,41;197,49;286,01;326,3;356,64;269,59;281,18;301,08;324,15;254,09;324,64;313,14;343,38;229,68;323,58;323,54;329,82;293,3;436,4;316,16;298,41;282,37;396,68;417,15;447,56;355,89;462,96;400,36;414,57;363,95;399,8;351,18;343,14;300,17;366,28;291,98;425,6;332,94;441,06
Sud;Puglia;FG;NonCap;946,15;1002,65;893,02;1109,97;786,86;787,91;681,22;940,99;824,74;854,86;656,62;799,12;819,49;762,47;786,91;881,14;728;860,75;734,27;956,19;842,57;1017,75;849,59;1045,53;852,03;1050,29;913,14;1083,66;926,79;1156,93;940,34;1181,38;993,07;1035,8;979,05;1182,08;775,58;719,04;1070,32;1244,32;1114,75;1354,25;1264,65;1510,05;1276,47;1577,7;1281,66;1584,69;1286,72;1312,3;1158,56;1566,67;1275,68;1255,87;1129,29;1554,29
Sud;Puglia;LE;cap;309,76;311,43;306,81;356,8;202,27;201,18;178,68;186,86;162,16;197,18;213,84;211,27;216,03;267,82;220,46;217,26;202,98;217,88;229,91;249,27;270,06;310,58;254,11;292,99;263,26;293,74;259,29;290,99;261,87;349,52;246,58;346,08;314,52;355,8;302,7;332,72;259,1;270,18;280,55;296,29;345,91;389,8;317,61;419,81;366,85;397,89;333,89;387,51;404,74;394,12;319,09;397,38;348,45;366,35;293,53;368,07
Sud;Puglia;LE;NonCap;1217,12;1244,59;1126,48;1409,74;991,9;1048,44;935,96;991,45;868,47;924,79;811,58;981,1;846,26;907,18;929,03;989,89;872,65;974,7;938,54;1075,44;1120;1200,85;1087,58;1210,39;1079,17;1325,7;1154,17;1223,17;1143,85;1272,97;1155,67;1325,01;1081,41;1258,88;1158,79;1388,91;973,32;748,9;1340,63;1468,57;1562,97;1729,2;1551,36;1998,22;1607,57;1996,31;1586,7;1906,98;1667,2;1773,05;1477,64;1855,42;1633,02;1671,12;1492,03;1873,4
Sud;Puglia;TA;cap;434,98;490,54;338,94;528,43;341,46;286,99;239,31;328,81;315,77;286,77;214,64;308,1;313,47;300,84;304,62;298,44;320,77;306,39;313,67;379,61;328,99;405,76;356,97;393,48;393,16;413,27;327,35;440,99;388;454,24;407,29;484,21;401,92;507,53;388,96;463,61;396,61;325,63;437,65;547,33;525,54;550,06;495,65;649,01;594,15;632,89;471,86;587,04;488,8;512,65;470,63;565,05;462,25;555,64;479,22;586,32
Sud;Puglia;TA;NonCap;717,47;991,39;664,89;811,28;570,27;625,38;482,39;595,34;464,57;528,14;509,09;491,6;507,59;538,86;467,09;579,79;459,91;553,16;491,84;655,82;538,66;674,85;613,6;686,62;626,89;689,78;678,04;758,12;645,72;777,42;603,35;811,82;709,32;785,49;645,56;820,29;522,18;536,24;766,38;880,26;839,62;1022,3;937,99;1078,16;994,36;1215,46;926,7;1086,25;931,09;1032,13;860,74;987,08;832,02;920,07;861,99;1047,66
Isole;Sardegna;CA;cap;377,76;360,67;375,18;462,29;265,75;304,49;216,93;286,11;214,13;265,87;255,11;262,57;239,23;269,79;274,95;331,33;261,14;280,96;309,44;383,88;332,91;388,74;364,78;413,52;354,88;405,08;426,36;432,22;380,55;484,61;375,06;462,89;388;431,79;426,23;472,03;340,19;327,87;384,58;498,44;442,18;533,81;457,82;499,86;488,86;569,75;414,53;493,86;399,79;401,05;377,09;511,07;381,91;483,01;392,87;539,4
Isole;Sardegna;CA;NonCap;1055,4;1213,15;991,18;1272,84;868,57;941,23;757,56;963,29;655,9;817,53;653,68;790,06;631,81;753,42;716,07;864,46;625,73;871,7;818,6;944,34;749,41;1034,4;923,11;1050,2;888,86;1061,82;943,29;1223,76;974,51;1062,6;1039,3;1346,23;1083,89;1205,16;962,91;1217,82;901,08;864,79;1120,95;1338,78;1252,82;1457,9;1271,78;1555,05;1328,92;1684,78;1394,13;1546,16;1394,33;1457,69;1297,17;1525,69;1196,12;1503,02;1212,05;1607,93
Isole;Sardegna;NU;cap;41,5;64;35,62;49,27;34,08;46,73;26,95;43,74;36,48;52,12;40,58;39,37;34,87;43,33;35,8;41,24;23,2;45,14;44,34;46,51;32,22;43,67;41,64;54,9;50,73;44,37;40,2;55,46;39,45;61,09;48,24;51,5;42,91;58,27;50,15;57,31;45,71;41;44,25;55,26;47,43;63,4;60,18;70,33;45,24;76,24;57,11;53,06;69,27;57,36;51,16;69,37;42,8;65,8;56,63;87,22
Isole;Sardegna;NU;NonCap;360,96;406,27;319,95;376,4;271,45;346,84;231,02;329,61;233,72;254,88;233,59;270,27;199,37;204;216,44;239,43;187,45;227,8;231,74;275,55;249,37;301,24;287,45;356,52;283,17;316,3;265,35;362,51;311,2;344,6;290,63;368,45;367,91;363,28;316,56;416,61;240,9;232,83;332,47;395,54;375,88;451,31;385,26;559,67;454,19;552,55;430,44;546,89;418,6;488,36;413,56;547,33;454,28;540,7;439,29;602,4
Isole;Sardegna;OR;cap;43,24;61,76;59,34;81,2;39,72;47,91;47,47;58,87;41,16;53,06;57,17;61,41;31,34;50,84;49,25;69,93;32,5;44,5;48,33;72,27;53,64;61,33;58;84,94;62,84;52,69;66,9;75,45;63,67;55;81,08;61,77;70,75;64,25;53,47;93,75;64,83;63,4;62,46;70,32;73,33;111,06;80,88;98,3;72,92;94,37;92,72;107,33;82,82;88,34;100,26;117,17;81,62;82,61;65,36;90,43
Isole;Sardegna;OR;NonCap;101,91;143,83;156,44;192,97;109,13;143,42;118,34;170,31;75,65;119,48;115,56;125,03;98,27;98,48;94,59;115,38;102,34;118,1;134,67;143,96;105,78;140,02;115,62;136;119,54;148,19;142,24;134,08;154,25;132,75;149,99;185,9;130,43;160,74;130,48;162,82;111,78;99,53;162,15;181,47;163,53;182,28;190,81;225,11;155,41;208,47;177,14;244,18;193,36;207,42;204,91;246,53;218,73;218,05;173,19;316,37
Isole;Sardegna;SS;cap;270,56;364,93;277,15;301,62;217,71;254,54;209,83;211,33;158,31;185,61;201,41;231,75;177,17;179,89;196,11;254,73;173,29;230,47;235,81;305,55;233,58;293,72;226,78;258,31;232,13;266,61;220,5;307,79;297,11;295,91;224,12;257,52;242,16;271,25;232,66;288,76;206,45;220,75;251,89;295,63;289,56;328,45;301,7;380,72;306,75;384,49;342,73;364,89;326,27;359,48;303,13;372,33;306,55;321,88;300,36;360,66
Isole;Sardegna;SS;NonCap;972,77;1119,23;937,19;1188,93;744,88;819,37;705,88;953,83;702,44;822,49;605,9;710,93;574,65;646,86;595,63;758,49;534,34;689,07;625,05;860,36;732,62;934,26;683,73;998,39;795,37;830,57;825,51;1044,56;857,69;986,26;799,34;1282,52;988,87;1057,04;954,71;1113,58;845,57;663,53;994,37;1278,2;1006;1375,63;1211,85;1485,7;1272,98;1569,59;1341,25;1609,42;1375,94;1512,3;1190,24;1533,93;1375,47;1427,27;1178,66;1600,07
Isole;Sicilia;AG;cap;144,2;142,98;122,16;132,56;94,92;82,2;92,63;96,98;74,08;72,14;117,32;112,76;97,04;107,26;92,23;94,22;84,35;83,89;78,06;100,47;92,11;121,42;96,37;96,74;99,39;103,92;96,37;109,33;92,92;121,89;111,8;113,06;93,47;118,89;115,35;112,42;84,73;92,3;115,89;160,22;128,56;149,69;137,69;174,06;159,14;180,52;153,89;176,36;197,72;184,47;160,43;167,68;146,06;172,74;158,05;172,97
Isole;Sicilia;AG;NonCap;555,15;599,13;712,13;751,24;574,72;530,36;591,45;586,65;469,93;495,44;553,26;519,93;489,04;457,6;522,31;476,8;469,35;483,06;569,06;594,92;554,62;553,35;596,03;614,85;538,98;538,72;609,05;642,1;580,11;581,65;672,73;657,27;545,73;593,43;647,6;687,07;439,02;312,55;646,34;686,61;621,79;729,59;769,07;847,6;689,45;848,09;863,89;961,78;838,86;806,92;847,46;924,53;654,17;795,52;835,26;869,1
Isole;Sicilia;CL;cap;166,36;179,97;134,49;163,85;145,72;106,64;102,55;131,09;91,69;110,9;121,53;132,08;121,33;97,06;87,28;101,61;75,03;92,21;114,62;117,91;93,74;119,22;112,02;131,12;116,02;132,16;118,14;134,71;138,08;137,03;120,89;165,48;118,52;144,94;116,49;152,62;95,17;88,18;114,67;172,82;154,74;168,02;142,9;196,2;174,08;200,03;147,15;213,95;161,85;172,06;116,22;179,22;164,94;168,6;151,46;206,37
Isole;Sicilia;CL;NonCap;306,9;375,39;349,64;467,81;297,32;324,9;309,47;328,81;293,19;272,71;305,97;354,09;277,45;257,44;308,93;341,13;243,74;275,12;317,24;362,13;262,98;336,34;333,2;339,87;273,66;299,42;299,3;340,22;268,53;336,75;360,22;390,04;301,63;334,27;342,18;407,7;282,77;191,24;385,72;412,36;374,38;422,81;437,87;562,41;436,78;508,96;489,62;545,29;459,72;489,33;507,8;558,45;490,46;487,52;499,92;576,55
Isole;Sicilia;CT;cap;712,52;743,71;565,22;698,27;506,44;537,44;415,64;493,99;425,71;477,16;382,22;517,21;466,75;497,87;464,07;483,35;444;540,88;503,69;546,55;584,65;708,14;604,21;651,22;660,06;717,14;629,16;725,12;734,67;727,93;651,59;844,26;710,53;750,43;714,08;866,82;614,68;503,81;678,39;906,71;841,91;1007,2;753,95;927,19;904,22;1114,11;951,64;1074,92;853,33;1014,69;912,63;1109,66;897,77;950,46;883,4;1131,58
Isole;Sicilia;CT;NonCap;1494,52;1547,02;1372,19;1776,91;1080,32;1194,17;1026,23;1100,81;1025,76;1053,66;882,04;1077,15;950,64;963,03;1041,61;1047,76;883,58;1046,17;979,11;1096,96;1026,75;1243,19;1149,23;1353,04;1216,73;1280,69;1110,21;1340,82;1230,78;1345,66;1327,25;1505,99;1245,55;1473,75;1265,79;1555,52;1071,74;996,1;1404,91;1617,63;1561,97;1908,04;1648,73;1867,9;1747,09;1954,63;1806,48;2070,89;1744,27;1848,13;1660,87;2048,83;1620,14;1809,79;1777,54;1959,31
Isole;Sicilia;EN;cap;43,39;46,48;37,26;38,6;34,11;25,75;30,89;32,34;32,81;82,18;39;22,5;30,47;48,2;29,85;43,51;29,01;52,28;35,23;40,63;27,38;30,28;31,4;37,21;34,3;40,53;39,87;59,65;47,3;59,46;30,9;35,33;34,78;41,43;26,16;49,25;36,89;37,89;40,11;38,23;40,98;57,57;48,66;50,81;55,21;58,02;51,77;65,13;47,86;56,75;58,09;67,39;78,55;58,43;56,35;50,95
Isole;Sicilia;EN;NonCap;229,24;260,5;302,46;382,73;218,81;211,11;235,61;228,5;143,67;172,59;177,48;214,64;163,2;164,5;190,1;179,84;138,48;147,52;201,47;181,35;166,32;194,94;187,24;195,5;187,58;163,95;198,5;233,96;168,48;193,31;208,65;244,75;185,71;173,57;191,23;267,62;137,96;121,29;257,61;294,57;214,74;271,65;281,82;317,77;251,35;289,56;305,09;331,7;244,47;259,28;275,99;367,08;237,94;271,06;255,31;307,77
Isole;Sicilia;ME;cap;604,77;716,89;555,78;584,99;399,85;468,29;334,7;378,25;358,83;357,1;341,99;358,4;353,84;398,03;347,32;403,2;373,98;409,31;357,99;435,75;472,05;555,61;410,5;479,39;448,68;469,34;420,94;492,28;421,88;514,74;398,39;487,67;469,56;498,94;429,86;496,53;347,24;358,96;432,92;523,26;506,86;627,4;555,44;630,41;508,22;684,09;557,24;642,39;576,68;613,73;565,03;709,91;566,7;593,83;515,25;713,69
Isole;Sicilia;ME;NonCap;734,57;765,08;721,4;822,29;525,08;565,15;525,5;578,1;454,7;526,2;475,62;574,95;455,22;555,02;521,58;645,56;513,05;498,32;550,85;546,68;538,14;673,04;553,17;669,28;556,84;672,19;592,22;709,63;641,35;723,3;671,12;776,03;605,48;699,4;657,51;759,84;495,76;468,59;761,08;849,58;691,87;1000,16;832,56;1005,84;912,53;1118,47;836,29;1022,66;869,81;1010;796,04;1062,2;869,6;968,13;906,2;1203,73
Isole;Sicilia;PA;cap;1340,38;1410,27;1150,94;1479,03;1006,36;1030,28;828,39;1109,59;905,72;945,18;810,66;946,88;899,91;999,7;892,16;1021,18;1017,5;1162,08;977,65;1174,16;1067,58;1318,69;1038,29;1309,98;1311,74;1422,77;1159,51;1235,65;1328,53;1483,87;1256,4;1464,21;1357,65;1477,41;1312,17;1561,32;1216,39;973,09;1241,21;1569,64;1450,23;1657,69;1360,12;1626,56;1677,31;1803,92;1535,91;1777,8;1608,94;1719,79;1382,14;1753,09;1510,35;1734,88;1481,58;1803,04
Isole;Sicilia;PA;NonCap;1113,7;1228,49;957,5;1316,31;869,13;889,64;826,87;904,46;767,8;820,34;722,1;898,37;829,4;798,17;709,08;843,98;783,14;846,42;782,75;958,69;814,51;886,29;919,9;983,96;866,15;922,28;822,6;1024,92;951,49;955,02;899,59;1167,13;1001,16;1153,59;935,01;1099,89;791,94;635,02;1104;1214,59;1136,19;1405,94;1323,61;1541,23;1367,55;1487,7;1455,72;1581,49;1386,43;1443,54;1220,69;1663,86;1311,58;1433,27;1402,92;1586,88
Isole;Sicilia;RG;cap;192,91;230,9;141,98;170,17;140,02;166,59;96,21;133,46;78,01;109,5;87,25;114,77;103,86;122,07;99,65;97,53;113,99;176,95;128,43;135,14;126,34;172,8;161,75;184,78;157,77;218,73;160,95;162,99;156,91;193,55;164,23;172,74;178,12;228,63;140,6;191,33;177,47;154,34;170,66;251,31;240,08;252,84;248,28;270,19;242,21;299,38;242,02;254,01;235,8;297,83;200,19;271,64;228,75;273,81;247,54;316,82
Isole;Sicilia;RG;NonCap;455,85;535,3;460,87;556,01;317,56;345,09;296,96;353,82;277,52;305,49;274,39;264,98;282,08;322,22;250,17;307,38;251,62;277,3;310,92;344,5;311,59;409,51;322,67;387,58;355,28;445,5;339,21;397,05;416,55;458,23;382,06;428,05;425,18;497,11;419,81;520,99;375,13;333,3;478,4;534,68;564,84;623,17;559,2;657,69;621,35;705,45;577,55;677,86;589,35;623,18;550,71;658,28;600,46;643,18;559,91;784,05
Isole;Sicilia;SR;cap;264,06;306,43;277,12;301,26;197,66;174,34;191,57;214,97;190,33;203,66;161,03;200,51;160,57;210,01;189,44;244,87;298,91;263,12;258,56;253,54;260,88;313,92;282,12;327,98;283,93;323,53;291,42;374,1;326;367,76;294,83;364,7;348,1;371,14;317,86;304,31;239,26;221,92;274,65;385,09;347,82;385,73;321,78;415,01;385,55;480,08;342,08;414;384,48;417,73;410,71;470,66;408,37;432,61;396,04;495,02
Isole;Sicilia;SR;NonCap;535,95;539,91;461,42;664,14;452,36;405,66;339,49;414,17;328,95;316,31;323,1;389,75;342,51;369,14;357,43;374,34;347,16;394,45;380,03;420,54;391,4;450,93;376,77;399,13;456,78;438,46;381,8;449,45;445,99;501,61;475,96;531,16;508,49;574,13;482,83;515,03;434,65;334,86;542,79;643,66;596,26;726,85;651,96;734,58;628,8;792,29;654,77;815,76;669,1;739,64;632,93;770,82;653,54;798,14;660;817,52
Isole;Sicilia;TP;cap;172,32;188,01;121,48;165,91;132,07;114,31;93,82;130,41;130,38;98,07;96,64;118,87;124,6;106,83;106,44;107,98;114,22;93,34;113,12;138,94;138,84;136,19;101,4;151,69;155,38;121,74;138,54;145,6;155,86;136,7;119;143,01;113,26;145,97;132,82;148,06;118,22;106,63;107,41;155,41;178,85;166,71;166,86;163,65;178,56;177,52;173,76;212,34;184,9;194,81;164,5;210,83;194,92;217,99;176,01;225,92
Isole;Sicilia;TP;NonCap;595,68;658,97;550,48;818,13;499,74;520,15;376,27;498,7;396,3;483,06;407,62;483,99;459,96;458,16;447,43;496,2;456,32;486,36;452,97;499,48;475,33;512,79;505,87;530,65;553,36;580,16;542,25;618,7;561,69;617,63;501,19;668,57;575,02;578,68;530,53;681,47;507,83;405,52;624,32;731,6;713,15;875,66;730,21;957,51;888,46;920,87;772,87;940,88;831,08;860,3;776,54;942,96;824,6;935,87;761,79;953,78
